NUMBER_OF_SALES,TOTAL_REVENUE,NUMBER_OF_UNIT_SOLD,PURCHASE_DATE,MONTH_ID,DAY_OF_WEEK,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_DETAIL,PRODUCT_TYPE
1,29.50,2,2023-05-08,202305,Mon,Lower Manhattan,Coffee beans,Espresso Roast,Espresso Beans
1,90.00,2,2023-05-08,202305,Mon,Hell's Kitchen,Coffee beans,Civet Cat,Premium Beans
10,65.00,26,2023-05-08,202305,Mon,Astoria,Tea,Peppermint Rg,Brewed herbal tea
9,120.00,32,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
2,3.20,4,2023-05-08,202305,Mon,Astoria,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
6,50.00,20,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
3,19.50,6,2023-05-08,202305,Mon,Hell's Kitchen,Bakery,Ginger Scone,Scone
7,16.00,20,2023-05-08,202305,Mon,Hell's Kitchen,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
6,54.00,18,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Our Old Time Diner Blend Lg,Drip coffee
3,22.50,6,2023-05-08,202305,Mon,Lower Manhattan,Bakery,Almond Croissant,Pastry
6,40.00,16,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
2,56.00,4,2023-05-08,202305,Mon,Lower Manhattan,Branded,I Need My Bean! Latte cup,Housewares
3,18.00,6,2023-05-08,202305,Mon,Lower Manhattan,Bakery,Oatmeal Scone,Scone
1,17.90,2,2023-05-08,202305,Mon,Lower Manhattan,Loose Tea,Lemon Grass,Herbal tea
2,21.00,6,2023-05-08,202305,Mon,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
2,59.00,4,2023-05-08,202305,Mon,Astoria,Coffee beans,Espresso Roast,Espresso Beans
5,42.00,14,2023-05-08,202305,Mon,Astoria,Coffee,Brazilian Rg,Organic brewed coffee
1,1.60,2,2023-05-08,202305,Mon,Astoria,Flavours,Carmel syrup,Regular syrup
2,17.00,4,2023-05-08,202305,Mon,Astoria,Coffee,Latte Rg,Barista Espresso
10,97.50,26,2023-05-08,202305,Mon,Astoria,Bakery,Chocolate Croissant,Pastry
6,93.50,22,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Latte Rg,Barista Espresso
1,21.90,2,2023-05-08,202305,Mon,Lower Manhattan,Loose Tea,Spicy Eye Opener Chai,Chai tea
2,35.80,4,2023-05-08,202305,Mon,Astoria,Loose Tea,English Breakfast,Black tea
2,24.00,8,2023-05-08,202305,Mon,Astoria,Bakery,Oatmeal Scone,Scone
5,40.00,16,2023-05-08,202305,Mon,Astoria,Tea,English Breakfast Rg,Brewed Black tea
4,60.00,16,2023-05-08,202305,Mon,Astoria,Bakery,Jumbo Savory Scone,Scone
8,105.00,30,2023-05-08,202305,Mon,Astoria,Bakery,Chocolate Chip Biscotti,Biscotti
2,12.00,4,2023-05-08,202305,Mon,Astoria,Tea,Earl Grey Lg,Brewed Black tea
4,17.60,8,2023-05-08,202305,Mon,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee
3,39.00,12,2023-05-08,202305,Mon,Astoria,Bakery,Hazelnut Biscotti,Biscotti
6,95.00,20,2023-05-08,202305,Mon,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
8,67.50,18,2023-05-08,202305,Mon,Astoria,Coffee,Cappuccino,Barista Espresso
1,90.00,2,2023-05-08,202305,Mon,Astoria,Coffee beans,Civet Cat,Premium Beans
1,42.00,2,2023-05-08,202305,Mon,Astoria,Coffee beans,Ethiopia,Gourmet Beans
1,21.90,2,2023-05-08,202305,Mon,Astoria,Loose Tea,Spicy Eye Opener Chai,Chai tea
2,25.60,4,2023-05-08,202305,Mon,Astoria,Packaged Chocolate,Dark chocolate,Drinking Chocolate
2,56.00,4,2023-05-08,202305,Mon,Astoria,Branded,I Need My Bean! Latte cup,Housewares
1,15.00,4,2023-05-08,202305,Mon,Astoria,Bakery,Almond Croissant,Pastry
1,26.66,2,2023-05-08,202305,Mon,Hell's Kitchen,Packaged Chocolate,Chili Mayan,Drinking Chocolate
1,17.90,2,2023-05-08,202305,Mon,Lower Manhattan,Loose Tea,English Breakfast,Black tea
1,17.90,2,2023-05-08,202305,Mon,Hell's Kitchen,Loose Tea,English Breakfast,Black tea
3,90.00,6,2023-05-08,202305,Mon,Astoria,Coffee beans,Columbian Medium Roast,Gourmet Beans
1,20.00,2,2023-05-08,202305,Mon,Hell's Kitchen,Coffee beans,Guatemalan Sustainably Grown,Green beans
1,30.00,2,2023-05-08,202305,Mon,Hell's Kitchen,Coffee beans,Columbian Medium Roast,Gourmet Beans
2,14.00,4,2023-05-08,202305,Mon,Lower Manhattan,Bakery,Ginger Biscotti,Biscotti
1,36.00,2,2023-05-08,202305,Mon,Astoria,Coffee beans,Our Old Time Diner Blend,House blend Beans
1,17.90,2,2023-05-08,202305,Mon,Astoria,Loose Tea,Peppermint,Herbal tea
6,30.80,14,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Ethiopia Sm,Gourmet brewed coffee
10,96.00,32,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
3,19.60,8,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
6,42.00,12,2023-05-09,202305,Tue,Hell's Kitchen,Bakery,Ginger Biscotti,Biscotti
8,133.00,28,2023-05-09,202305,Tue,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
11,108.00,36,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso
15,27.20,34,2023-05-09,202305,Tue,Hell's Kitchen,Flavours,Hazelnut syrup,Regular syrup
15,124.00,40,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
7,63.00,14,2023-05-09,202305,Tue,Hell's Kitchen,Bakery,Scottish Cream Scone ,Scone
12,90.00,30,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee
11,80.00,32,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
8,65.00,26,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
9,63.00,18,2023-05-09,202305,Tue,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti
9,71.40,28,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
4,36.00,12,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea
9,78.00,26,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea
8,67.50,18,2023-05-09,202305,Tue,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
3,15.00,6,2023-05-09,202305,Tue,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
9,75.00,30,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee
10,97.50,26,2023-05-09,202305,Tue,Astoria,Coffee,Cappuccino,Barista Espresso
3,9.60,12,2023-05-09,202305,Tue,Astoria,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
5,37.50,10,2023-05-09,202305,Tue,Astoria,Bakery,Jumbo Savory Scone,Scone
7,82.50,22,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
16,38.40,48,2023-05-09,202305,Tue,Hell's Kitchen,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
7,49.00,14,2023-05-09,202305,Tue,Hell's Kitchen,Bakery,Croissant,Pastry
10,105.00,30,2023-05-09,202305,Tue,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
14,105.00,28,2023-05-09,202305,Tue,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry
8,50.00,20,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea
4,26.00,8,2023-05-09,202305,Tue,Hell's Kitchen,Bakery,Hazelnut Biscotti,Biscotti
7,45.00,18,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea
8,60.00,24,2023-05-09,202305,Tue,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea
11,96.00,32,2023-05-09,202305,Tue,Astoria,Tea,Serenity Green Tea Lg,Brewed Green tea
3,25.50,6,2023-05-09,202305,Tue,Astoria,Coffee,Latte Rg,Barista Espresso
2,4.80,6,2023-05-09,202305,Tue,Astoria,Flavours,Carmel syrup,Regular syrup
6,63.00,14,2023-05-09,202305,Tue,Astoria,Bakery,Scottish Cream Scone ,Scone
11,144.50,34,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Latte Rg,Barista Espresso
4,30.00,8,2023-05-09,202305,Tue,Hell's Kitchen,Bakery,Jumbo Savory Scone,Scone
8,88.00,22,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
2,30.40,4,2023-05-09,202305,Tue,Hell's Kitchen,Packaged Chocolate,Sustainably Grown Organic,Organic Chocolate
9,80.60,26,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
4,57.00,12,2023-05-09,202305,Tue,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
10,97.50,26,2023-05-09,202305,Tue,Astoria,Coffee,Latte,Barista Espresso
7,64.00,16,2023-05-09,202305,Tue,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
11,84.00,28,2023-05-09,202305,Tue,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee
10,63.70,26,2023-05-09,202305,Tue,Astoria,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
10,82.50,22,2023-05-09,202305,Tue,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
4,42.00,14,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso
5,51.00,12,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso
9,60.00,20,2023-05-09,202305,Tue,Astoria,Coffee,Brazilian Rg,Organic brewed coffee
7,66.00,22,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee
6,30.00,12,2023-05-09,202305,Tue,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee
11,126.00,36,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee
7,40.00,16,2023-05-09,202305,Tue,Astoria,Tea,Earl Grey Rg,Brewed Black tea
7,60.00,24,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
7,36.00,18,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
7,66.00,22,2023-05-09,202305,Tue,Astoria,Coffee,Espresso shot,Barista Espresso
5,20.00,10,2023-05-09,202305,Tue,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
7,102.00,24,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Latte Rg,Barista Espresso
6,50.00,20,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea
5,36.00,12,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee
9,126.00,28,2023-05-09,202305,Tue,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
3,168.00,6,2023-05-09,202305,Tue,Lower Manhattan,Branded,I Need My Bean! T-shirt,Clothing
9,76.50,30,2023-05-09,202305,Tue,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
3,19.50,6,2023-05-09,202305,Tue,Astoria,Bakery,Ginger Scone,Scone
5,41.26,10,2023-05-09,202305,Tue,Lower Manhattan,Bakery,Chocolate Croissant,Pastry
4,36.00,12,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Espresso shot,Barista Espresso
2,4.80,6,2023-05-09,202305,Tue,Lower Manhattan,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
2,43.80,4,2023-05-09,202305,Tue,Lower Manhattan,Loose Tea,Spicy Eye Opener Chai,Chai tea
5,67.50,18,2023-05-09,202305,Tue,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
5,60.00,20,2023-05-09,202305,Tue,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea
7,36.00,18,2023-05-09,202305,Tue,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee
2,21.00,6,2023-05-09,202305,Tue,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
8,44.00,22,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee
9,67.50,18,2023-05-09,202305,Tue,Astoria,Bakery,Chocolate Croissant,Pastry
4,43.40,14,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
9,70.00,28,2023-05-09,202305,Tue,Lower Manhattan,Tea,Lemon Grass Rg,Brewed herbal tea
5,30.00,12,2023-05-09,202305,Tue,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
5,32.00,16,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
4,35.04,8,2023-05-09,202305,Tue,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti
20,217.50,58,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Latte,Barista Espresso
9,68.60,28,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
5,40.60,10,2023-05-09,202305,Tue,Lower Manhattan,Bakery,Cranberry Scone,Scone
8,90.00,24,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
8,60.00,24,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
6,39.60,18,2023-05-09,202305,Tue,Astoria,Coffee,Brazilian Sm,Organic brewed coffee
6,59.50,14,2023-05-09,202305,Tue,Astoria,Coffee,Cappuccino Lg,Barista Espresso
6,40.00,16,2023-05-09,202305,Tue,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea
2,12.00,4,2023-05-09,202305,Tue,Hell's Kitchen,Bakery,Oatmeal Scone,Scone
7,55.00,22,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea
11,70.40,32,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee
6,48.72,12,2023-05-09,202305,Tue,Lower Manhattan,Bakery,Hazelnut Biscotti,Biscotti
11,108.00,36,2023-05-09,202305,Tue,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea
4,42.00,14,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea
2,84.00,4,2023-05-09,202305,Tue,Astoria,Coffee beans,Ethiopia,Gourmet Beans
7,68.20,22,2023-05-09,202305,Tue,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
11,70.00,28,2023-05-09,202305,Tue,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea
4,112.00,8,2023-05-09,202305,Tue,Lower Manhattan,Branded,I Need My Bean! Latte cup,Housewares
5,55.80,18,2023-05-09,202305,Tue,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
2,14.00,4,2023-05-09,202305,Tue,Astoria,Bakery,Ginger Biscotti,Biscotti
10,78.00,26,2023-05-09,202305,Tue,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea
8,60.00,24,2023-05-09,202305,Tue,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
3,28.00,8,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Brazilian Lg,Organic brewed coffee
11,74.80,34,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee
5,43.80,10,2023-05-09,202305,Tue,Lower Manhattan,Bakery,Croissant,Pastry
7,81.00,18,2023-05-09,202305,Tue,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
7,45.50,14,2023-05-09,202305,Tue,Astoria,Bakery,Cranberry Scone,Scone
8,97.50,26,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Latte,Barista Espresso
8,123.50,26,2023-05-09,202305,Tue,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
1,9.38,2,2023-05-09,202305,Tue,Lower Manhattan,Bakery,Almond Croissant,Pastry
7,72.00,24,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
3,20.00,8,2023-05-09,202305,Tue,Lower Manhattan,Tea,English Breakfast Rg,Brewed Black tea
1,17.90,2,2023-05-09,202305,Tue,Hell's Kitchen,Loose Tea,Peppermint,Herbal tea
9,72.00,24,2023-05-09,202305,Tue,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea
2,15.30,6,2023-05-09,202305,Tue,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
5,35.00,14,2023-05-09,202305,Tue,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea
4,20.00,8,2023-05-09,202305,Tue,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
2,72.00,4,2023-05-09,202305,Tue,Hell's Kitchen,Coffee beans,Our Old Time Diner Blend,House blend Beans
5,35.00,10,2023-05-09,202305,Tue,Astoria,Bakery,Croissant,Pastry
6,60.00,16,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
6,40.00,16,2023-05-09,202305,Tue,Astoria,Tea,Peppermint Rg,Brewed herbal tea
4,28.00,8,2023-05-09,202305,Tue,Astoria,Bakery,Chocolate Chip Biscotti,Biscotti
4,26.00,8,2023-05-09,202305,Tue,Astoria,Bakery,Hazelnut Biscotti,Biscotti
9,63.00,18,2023-05-09,202305,Tue,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee
9,72.00,24,2023-05-09,202305,Tue,Astoria,Tea,English Breakfast Lg,Brewed Black tea
6,39.60,18,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee
5,36.00,12,2023-05-09,202305,Tue,Astoria,Tea,Earl Grey Lg,Brewed Black tea
8,60.00,20,2023-05-09,202305,Tue,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea
3,79.98,6,2023-05-09,202305,Tue,Lower Manhattan,Packaged Chocolate,Chili Mayan,Drinking Chocolate
6,36.00,12,2023-05-09,202305,Tue,Lower Manhattan,Bakery,Oatmeal Scone,Scone
1,19.00,2,2023-05-09,202305,Tue,Astoria,Loose Tea,Morning Sunrise Chai,Chai tea
6,40.00,16,2023-05-09,202305,Tue,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea
5,36.00,12,2023-05-09,202305,Tue,Astoria,Tea,Peppermint Lg,Brewed herbal tea
5,30.00,12,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee
1,17.90,2,2023-05-09,202305,Tue,Lower Manhattan,Loose Tea,Peppermint,Herbal tea
7,60.00,20,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
7,56.84,14,2023-05-09,202305,Tue,Lower Manhattan,Bakery,Ginger Scone,Scone
10,60.00,30,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
6,48.00,16,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Our Old Time Diner Blend Lg,Drip coffee
3,19.50,6,2023-05-09,202305,Tue,Hell's Kitchen,Bakery,Cranberry Scone,Scone
2,25.60,4,2023-05-09,202305,Tue,Hell's Kitchen,Packaged Chocolate,Dark chocolate,Drinking Chocolate
13,161.50,38,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso
1,36.00,2,2023-05-09,202305,Tue,Lower Manhattan,Coffee beans,Brazilian - Organic,Organic Beans
5,48.00,16,2023-05-09,202305,Tue,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea
6,63.00,18,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Ethiopia Lg,Gourmet brewed coffee
3,53.70,6,2023-05-09,202305,Tue,Astoria,Loose Tea,Peppermint,Herbal tea
4,45.04,8,2023-05-09,202305,Tue,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone
4,42.00,14,2023-05-09,202305,Tue,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea
8,82.50,22,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Cappuccino,Barista Espresso
3,24.00,8,2023-05-09,202305,Tue,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
8,84.00,28,2023-05-09,202305,Tue,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee
11,24.00,30,2023-05-09,202305,Tue,Hell's Kitchen,Flavours,Carmel syrup,Regular syrup
5,36.00,12,2023-05-09,202305,Tue,Lower Manhattan,Tea,Peppermint Lg,Brewed herbal tea
5,35.00,14,2023-05-09,202305,Tue,Astoria,Tea,English Breakfast Rg,Brewed Black tea
7,117.00,26,2023-05-09,202305,Tue,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
1,17.90,2,2023-05-09,202305,Tue,Hell's Kitchen,Loose Tea,Traditional Blend Chai,Chai tea
4,24.00,8,2023-05-09,202305,Tue,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea
6,67.50,18,2023-05-09,202305,Tue,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
4,36.00,12,2023-05-09,202305,Tue,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee
9,60.00,24,2023-05-09,202305,Tue,Lower Manhattan,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
2,90.00,4,2023-05-09,202305,Tue,Hell's Kitchen,Coffee beans,Organic Decaf Blend,Organic Beans
4,42.00,12,2023-05-09,202305,Tue,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
1,17.90,2,2023-05-09,202305,Tue,Lower Manhattan,Loose Tea,English Breakfast,Black tea
3,28.14,6,2023-05-09,202305,Tue,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone
5,40.00,10,2023-05-09,202305,Tue,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
3,25.00,10,2023-05-09,202305,Tue,Lower Manhattan,Tea,Serenity Green Tea Rg,Brewed Green tea
2,17.52,4,2023-05-09,202305,Tue,Lower Manhattan,Bakery,Ginger Biscotti,Biscotti
1,36.00,2,2023-05-09,202305,Tue,Hell's Kitchen,Coffee beans,Brazilian - Organic,Organic Beans
1,6.00,2,2023-05-09,202305,Tue,Astoria,Bakery,Oatmeal Scone,Scone
2,53.32,4,2023-05-09,202305,Tue,Astoria,Packaged Chocolate,Chili Mayan,Drinking Chocolate
4,120.00,10,2023-05-09,202305,Tue,Lower Manhattan,Branded,I Need My Bean! Diner mug,Housewares
1,6.00,2,2023-05-09,202305,Tue,Lower Manhattan,Tea,English Breakfast Lg,Brewed Black tea
2,13.00,4,2023-05-09,202305,Tue,Hell's Kitchen,Bakery,Ginger Scone,Scone
1,90.00,2,2023-05-09,202305,Tue,Astoria,Coffee beans,Civet Cat,Premium Beans
1,3.20,4,2023-05-09,202305,Tue,Lower Manhattan,Flavours,Hazelnut syrup,Regular syrup
5,43.40,14,2023-05-09,202305,Tue,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
6,35.20,16,2023-05-09,202305,Tue,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee
1,42.00,2,2023-05-09,202305,Tue,Lower Manhattan,Coffee beans,Ethiopia,Gourmet Beans
1,7.50,2,2023-05-09,202305,Tue,Hell's Kitchen,Bakery,Almond Croissant,Pastry
1,36.00,2,2023-05-09,202305,Tue,Astoria,Coffee beans,Our Old Time Diner Blend,House blend Beans
2,60.00,4,2023-05-09,202305,Tue,Astoria,Coffee beans,Columbian Medium Roast,Gourmet Beans
1,15.20,2,2023-05-09,202305,Tue,Lower Manhattan,Packaged Chocolate,Sustainably Grown Organic,Organic Chocolate
2,59.00,4,2023-05-09,202305,Tue,Hell's Kitchen,Coffee beans,Espresso Roast,Espresso Beans
1,17.90,2,2023-05-09,202305,Tue,Astoria,Loose Tea,English Breakfast,Black tea
1,6.00,2,2023-05-09,202305,Tue,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee
1,20.00,2,2023-05-09,202305,Tue,Lower Manhattan,Coffee beans,Guatemalan Sustainably Grown,Green beans
1,17.90,2,2023-05-09,202305,Tue,Lower Manhattan,Loose Tea,Earl Grey,Black tea
1,17.90,2,2023-05-09,202305,Tue,Astoria,Loose Tea,Traditional Blend Chai,Chai tea
1,19.00,2,2023-05-09,202305,Tue,Lower Manhattan,Loose Tea,Morning Sunrise Chai,Chai tea
1,40.90,2,2023-05-09,202305,Tue,Lower Manhattan,Coffee beans,Primo Espresso Roast,Espresso Beans
4,48.00,12,2023-05-10,202305,Wed,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
7,60.00,24,2023-05-10,202305,Wed,Lower Manhattan,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
6,54.00,12,2023-05-10,202305,Wed,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone
10,75.00,20,2023-05-10,202305,Wed,Lower Manhattan,Bakery,Chocolate Croissant,Pastry
8,98.00,28,2023-05-10,202305,Wed,Lower Manhattan,Coffee,Ethiopia Lg,Gourmet brewed coffee
11,75.00,30,2023-05-10,202305,Wed,Lower Manhattan,Tea,English Breakfast Rg,Brewed Black tea
4,16.00,8,2023-05-10,202305,Wed,Lower Manhattan,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
8,51.00,20,2023-05-10,202305,Wed,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
6,39.00,12,2023-05-10,202305,Wed,Lower Manhattan,Bakery,Ginger Scone,Scone
9,108.00,24,2023-05-10,202305,Wed,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
12,126.00,36,2023-05-10,202305,Wed,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
4,42.00,14,2023-05-10,202305,Wed,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea
8,65.00,26,2023-05-10,202305,Wed,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
7,102.00,24,2023-05-10,202305,Wed,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso
5,14.40,18,2023-05-10,202305,Wed,Lower Manhattan,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
5,45.00,18,2023-05-10,202305,Wed,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
11,124.00,40,2023-05-10,202305,Wed,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
